film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update,actor_id,film_id,last_update,actor_id,first_name,last_name,last_update
146,"CHITTY LOCK","A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station",2006,1,NULL,6,2.99,107,24.99,G,Commentaries,"2006-02-15 05:03:42",20,146,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
165,"COLDBLOODED DARLING","A Brilliant Panorama of a Dentist And a Moose who must Find a Student in The Gulf of Mexico",2006,1,NULL,7,4.99,70,27.99,G,"Trailers,Deleted Scenes","2006-02-15 05:03:42",20,165,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
231,"DINOSAUR SECRETARY","A Action-Packed Drama of a Feminist And a Girl who must Reach a Robot in The Canadian Rockies",2006,1,NULL,7,2.99,63,27.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",20,231,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
243,"DOORS PRESIDENT","A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico",2006,1,NULL,3,4.99,49,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",20,243,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
269,"EARRING INSTINCT","A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria",2006,1,NULL,3,0.99,98,22.99,R,"Behind the Scenes","2006-02-15 05:03:42",20,269,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
274,"EGG IGBY","A Beautiful Documentary of a Boat And a Sumo Wrestler who must Succumb a Database Administrator in The First Manned Space Station",2006,1,NULL,4,2.99,67,20.99,PG,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",20,274,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
348,"GANDHI KWAI","A Thoughtful Display of a Mad Scientist And a Secret Agent who must Chase a Boat in Berlin",2006,1,NULL,7,0.99,86,9.99,PG-13,Trailers,"2006-02-15 05:03:42",20,348,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
366,"GOLDFINGER SENSIBILITY","A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans",2006,1,NULL,3,0.99,93,29.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",20,366,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
445,"HYDE DOCTOR","A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat",2006,1,NULL,5,2.99,100,11.99,G,"Trailers,Deleted Scenes","2006-02-15 05:03:42",20,445,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
478,"JAWS HARRY","A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House",2006,1,NULL,4,2.99,112,10.99,G,"Deleted Scenes","2006-02-15 05:03:42",20,478,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
492,"JUNGLE CLOSER","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,1,NULL,6,0.99,134,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",20,492,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
499,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",2006,1,NULL,3,4.99,184,24.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",20,499,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
527,"LOLA AGENT","A Astounding Tale of a Mad Scientist And a Husband who must Redeem a Database Administrator in Ancient Japan",2006,1,NULL,4,4.99,85,24.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42",20,527,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
531,"LOSE INCH","A Stunning Reflection of a Student And a Technical Writer who must Battle a Butler in The First Manned Space Station",2006,1,NULL,3,0.99,137,18.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",20,531,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
538,"LOVERBOY ATTACKS","A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia",2006,1,NULL,7,0.99,162,19.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",20,538,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
589,"MODERN DORADO","A Awe-Inspiring Story of a Butler And a Sumo Wrestler who must Redeem a Boy in New Orleans",2006,1,NULL,3,0.99,74,20.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",20,589,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
643,"ORIENT CLOSER","A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert",2006,1,NULL,3,2.99,118,22.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",20,643,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
652,"PAJAMA JAWBREAKER","A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California",2006,1,NULL,3,0.99,126,14.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",20,652,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
663,"PATIENT SISTER","A Emotional Epistle of a Squirrel And a Robot who must Confront a Lumberjack in Soviet Georgia",2006,1,NULL,7,0.99,99,29.99,NC-17,"Trailers,Commentaries","2006-02-15 05:03:42",20,663,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
714,"RANDOM GO","A Fateful Drama of a Frisbee And a Student who must Confront a Cat in A Shark Tank",2006,1,NULL,6,2.99,73,29.99,NC-17,Trailers,"2006-02-15 05:03:42",20,714,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
717,"REAR TRADING","A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia",2006,1,NULL,6,0.99,97,23.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",20,717,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
757,"SAGEBRUSH CLUELESS","A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan",2006,1,NULL,4,2.99,106,28.99,G,Trailers,"2006-02-15 05:03:42",20,757,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
784,"SHANGHAI TYCOON","A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House",2006,1,NULL,7,2.99,47,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",20,784,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
863,"SUN CONFESSIONS","A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park",2006,1,NULL,5,0.99,141,9.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",20,863,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
962,"WASTELAND DIVINE","A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China",2006,1,NULL,7,2.99,85,18.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",20,962,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
977,"WINDOW SIDE","A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery",2006,1,NULL,3,2.99,85,25.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",20,977,"2006-02-15 05:05:03",20,LUCILLE,TRACY,"2006-02-15 04:34:33"
6,"AGENT TRUMAN","A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China",2006,1,NULL,3,2.99,169,17.99,PG,"Deleted Scenes","2006-02-15 05:03:42",21,6,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
87,"BOONDOCK BALLROOM","A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico",2006,1,NULL,7,0.99,76,14.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42",21,87,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
88,"BORN SPINAL","A Touching Epistle of a Frisbee And a Husband who must Pursue a Student in Nigeria",2006,1,NULL,7,4.99,179,17.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",21,88,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
142,"CHICKEN HELLFIGHTERS","A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia",2006,1,NULL,3,0.99,122,24.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",21,142,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
159,"CLOSER BANG","A Unbelieveable Panorama of a Frisbee And a Hunter who must Vanquish a Monkey in Ancient India",2006,1,NULL,5,4.99,58,12.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",21,159,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
179,"CONQUERER NUTS","A Taut Drama of a Mad Scientist And a Man who must Escape a Pioneer in An Abandoned Mine Shaft",2006,1,NULL,4,4.99,173,14.99,G,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",21,179,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
253,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,1,NULL,5,4.99,61,18.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",21,253,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
281,"ENCINO ELF","A Astounding Drama of a Feminist And a Teacher who must Confront a Husband in A Baloon",2006,1,NULL,6,0.99,143,9.99,G,"Trailers,Behind the Scenes","2006-02-15 05:03:42",21,281,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
321,"FLASH WARS","A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico",2006,1,NULL,3,4.99,123,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",21,321,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
398,"HANOVER GALAXY","A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention",2006,1,NULL,5,4.99,47,21.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",21,398,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
426,"HOME PITY","A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention",2006,1,NULL,7,4.99,185,15.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",21,426,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
429,"HONEY TIES","A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank",2006,1,NULL,3,0.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",21,429,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
497,"KILL BROTHERHOOD","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,1,NULL,4,0.99,54,15.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",21,497,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
507,"LADYBUGS ARMAGEDDON","A Fateful Reflection of a Dog And a Mad Scientist who must Meet a Mad Scientist in New Orleans",2006,1,NULL,4,0.99,113,13.99,NC-17,"Deleted Scenes","2006-02-15 05:03:42",21,507,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
530,"LORD ARIZONA","A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat",2006,1,NULL,5,2.99,108,27.99,PG-13,Trailers,"2006-02-15 05:03:42",21,530,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
680,"PINOCCHIO SIMON","A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California",2006,1,NULL,4,4.99,103,21.99,PG,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",21,680,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
686,"PLUTO OLEANDER","A Action-Packed Reflection of a Car And a Moose who must Outgun a Car in A Shark Tank",2006,1,NULL,5,4.99,84,9.99,R,"Behind the Scenes","2006-02-15 05:03:42",21,686,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
700,"PRIX UNDEFEATED","A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China",2006,1,NULL,4,2.99,115,13.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",21,700,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
702,"PULP BEVERLY","A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria",2006,1,NULL,4,2.99,89,12.99,G,"Trailers,Behind the Scenes","2006-02-15 05:03:42",21,702,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
733,"RIVER OUTLAW","A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention",2006,1,NULL,4,0.99,149,29.99,PG-13,Commentaries,"2006-02-15 05:03:42",21,733,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
734,"ROAD ROXANNE","A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan",2006,1,NULL,4,4.99,158,12.99,R,"Behind the Scenes","2006-02-15 05:03:42",21,734,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
798,"SILVERADO GOLDFINGER","A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India",2006,1,NULL,4,4.99,74,11.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42",21,798,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
804,"SLEEPING SUSPECTS","A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention",2006,1,NULL,7,4.99,129,13.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",21,804,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
887,"THIEF PELICAN","A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft",2006,1,NULL,5,4.99,135,28.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",21,887,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
893,"TITANS JERK","A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China",2006,1,NULL,4,4.99,91,11.99,PG,"Behind the Scenes","2006-02-15 05:03:42",21,893,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
920,"UNBREAKABLE KARATE","A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia",2006,1,NULL,3,0.99,62,16.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",21,920,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
983,"WON DARES","A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat",2006,1,NULL,7,2.99,105,18.99,PG,"Behind the Scenes","2006-02-15 05:03:42",21,983,"2006-02-15 05:05:03",21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
9,"ALABAMA DEVIL","A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat",2006,1,NULL,3,2.99,114,21.99,PG-13,"Trailers,Deleted Scenes","2006-02-15 05:03:42",22,9,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
23,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",2006,1,NULL,3,0.99,92,9.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",22,23,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
56,"BAREFOOT MANCHURIAN","A Intrepid Story of a Cat And a Student who must Vanquish a Girl in An Abandoned Amusement Park",2006,1,NULL,6,2.99,129,15.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",22,56,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
89,"BORROWERS BEDAZZLED","A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House",2006,1,NULL,7,0.99,63,22.99,G,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",22,89,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
111,"CADDYSHACK JEDI","A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia",2006,1,NULL,3,0.99,52,17.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",22,111,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
146,"CHITTY LOCK","A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station",2006,1,NULL,6,2.99,107,24.99,G,Commentaries,"2006-02-15 05:03:42",22,146,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
291,"EVOLUTION ALTER","A Fanciful Character Study of a Feminist And a Madman who must Find a Explorer in A Baloon Factory",2006,1,NULL,5,0.99,174,10.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",22,291,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
294,"EXPECATIONS NATURAL","A Amazing Drama of a Butler And a Husband who must Reach a A Shark in A U-Boat",2006,1,NULL,5,4.99,138,26.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42",22,294,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
349,"GANGS PRIDE","A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin",2006,1,NULL,4,2.99,185,27.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",22,349,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
369,"GOODFELLAS SALUTE","A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory",2006,1,NULL,4,4.99,56,22.99,PG,"Deleted Scenes","2006-02-15 05:03:42",22,369,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
418,"HOBBIT ALIEN","A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station",2006,1,NULL,5,0.99,157,27.99,PG-13,Commentaries,"2006-02-15 05:03:42",22,418,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
430,"HOOK CHARIOTS","A Insightful Story of a Boy And a Dog who must Redeem a Boy in Australia",2006,1,NULL,7,0.99,49,23.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",22,430,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
483,"JERICHO MULAN","A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat",2006,1,NULL,3,2.99,171,29.99,NC-17,Commentaries,"2006-02-15 05:03:42",22,483,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,1,NULL,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",22,491,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
495,"KENTUCKIAN GIANT","A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat",2006,1,NULL,5,2.99,169,10.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",22,495,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
536,"LOVELY JINGLE","A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback",2006,1,NULL,3,2.99,65,18.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42",22,536,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
600,"MOTIONS DETAILS","A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",2006,1,NULL,5,0.99,166,16.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",22,600,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
634,"ODDS BOOGIE","A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",2006,1,NULL,6,0.99,48,14.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",22,634,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
648,"OUTLAW HANKY","A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert",2006,1,NULL,7,4.99,148,17.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",22,648,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
688,"POLISH BROOKLYN","A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback",2006,1,NULL,6,0.99,61,12.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",22,688,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
731,"RIGHT CRANES","A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat",2006,1,NULL,7,4.99,153,29.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",22,731,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
742,"ROOF CHAMPION","A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon",2006,1,NULL,7,0.99,101,25.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",22,742,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
775,"SEATTLE EXPECATIONS","A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert",2006,1,NULL,4,4.99,110,18.99,PG-13,Trailers,"2006-02-15 05:03:42",22,775,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
802,"SKY MIRACLE","A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House",2006,1,NULL,7,2.99,132,15.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",22,802,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
912,"TROJAN TOMORROW","A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India",2006,1,NULL,3,2.99,52,9.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",22,912,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
964,"WATERFRONT DELIVERANCE","A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria",2006,1,NULL,4,4.99,61,17.99,G,"Behind the Scenes","2006-02-15 05:03:42",22,964,"2006-02-15 05:05:03",22,ELVIS,MARX,"2006-02-15 04:34:33"
6,"AGENT TRUMAN","A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China",2006,1,NULL,3,2.99,169,17.99,PG,"Deleted Scenes","2006-02-15 05:03:42",23,6,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
42,"ARTIST COLDBLOODED","A Stunning Reflection of a Robot And a Moose who must Challenge a Woman in California",2006,1,NULL,5,2.99,170,10.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42",23,42,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
78,"BLACKOUT PRIVATE","A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan",2006,1,NULL,7,2.99,85,12.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42",23,78,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
105,"BULL SHAWSHANK","A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies",2006,1,NULL,6,0.99,125,21.99,NC-17,"Deleted Scenes","2006-02-15 05:03:42",23,105,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
116,"CANDIDATE PERDITION","A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station",2006,1,NULL,4,2.99,70,10.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",23,116,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
117,"CANDLES GRAPES","A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House",2006,1,NULL,6,4.99,135,15.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",23,117,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
125,"CASSIDY WYOMING","A Intrepid Drama of a Frisbee And a Hunter who must Kill a Secret Agent in New Orleans",2006,1,NULL,5,2.99,61,19.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",23,125,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
212,"DARN FORRESTER","A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat",2006,1,NULL,7,4.99,185,14.99,G,"Deleted Scenes","2006-02-15 05:03:42",23,212,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
226,"DESTINY SATURDAY","A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia",2006,1,NULL,4,4.99,56,20.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",23,226,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
235,"DIVIDE MONSTER","A Intrepid Saga of a Man And a Forensic Psychologist who must Reach a Squirrel in A Monastery",2006,1,NULL,6,2.99,68,13.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",23,235,"2006-02-15 05:05:03",23,SANDRA,KILMER,"2006-02-15 04:34:33"
